movie_id,director_id,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
288477,252,91.0,30079316.0,Ghost Ship,75920,English,USA,R,35000000.0,2002.0,5.5,1.85
1268799,182,90.0,35033759.0,A Very Harold & Kumar 3D Christmas,55008,English,USA,R,19000000.0,2011.0,6.3,2.35
120890,638,115.0,29753944.0,Wild Things,90677,English,USA,R,20000000.0,1998.0,6.5,2.35
814335,429,101.0,29062561.0,The Stepfather,23424,English,USA,PG-13,,2009.0,5.6,2.35
1226753,1867,113.0,31146570.0,The Debt,55441,English,USA,R,20000000.0,2010.0,6.9,2.35
146882,679,113.0,27277055.0,High Fidelity,143137,English,UK,R,20000000.0,2000.0,7.6,1.85
479968,643,87.0,26876529.0,One Missed Call,26624,English,Japan,PG-13,27000000.0,2008.0,3.9,1.85
116260,1952,101.0,53146000.0,Eye for an Eye,9845,English,USA,R,20000000.0,1996.0,6.1,1.85
200465,1113,111.0,30028592.0,The Bank Job,152247,English,UK,R,20000000.0,2008.0,7.3,2.35
338013,2046,108.0,34126138.0,Eternal Sunshine of the Spotless Mind,666937,English,USA,R,20000000.0,2004.0,8.3,1.85
1414382,501,105.0,25677801.0,You Again,41273,English,USA,PG,20000000.0,2010.0,5.8,2.35
421073,2080,109.0,26415649.0,Street Kings,94892,English,USA,R,20000000.0,2008.0,6.8,2.35
1213663,994,109.0,26003149.0,The World's End,185587,English,UK,R,20000000.0,2013.0,7.0,2.35
479500,817,99.0,25584685.0,Nancy Drew,15877,English,USA,PG,20000000.0,2007.0,5.9,2.35
433362,887,98.0,29975979.0,Daybreakers,105797,English,Australia,R,20000000.0,2009.0,6.5,2.35
815236,1885,104.0,31584722.0,She's Out of My League,101730,English,USA,R,20000000.0,2010.0,6.4,2.35
1067774,1261,109.0,23179303.0,Monte Carlo,32951,English,Hungary,PG,20000000.0,2011.0,5.8,1.85
441796,697,75.0,23078294.0,Stay Alive,25870,English,USA,PG-13,9000000.0,2006.0,5.1,2.35
102744,2006,119.0,21413105.0,Quigley Down Under,15230,English,Australia,PG-13,20000000.0,1990.0,6.8,2.35
1213012,1556,90.0,25077977.0,Alpha and Omega,10986,English,USA,PG,20000000.0,2010.0,5.3,1.85
475944,2373,97.0,23292105.0,The Covenant,39541,English,USA,PG-13,20000000.0,2006.0,5.3,2.35
430634,1718,103.0,26870825.0,Stick It,22604,English,Germany,PG-13,,2006.0,6.4,1.85
1100119,2306,89.0,20916309.0,Shorts,5332,English,USA,PG,40000000.0,2009.0,4.9,1.85
114681,1636,106.0,21200000.0,To Die For,34774,English,USA,R,20000000.0,1995.0,6.8,1.85
3531824,1469,96.0,28876924.0,Nerve,4303,English,USA,PG-13,20000000.0,2016.0,7.1,
800308,1648,115.0,20207003.0,Appaloosa,50198,English,USA,R,,2008.0,6.8,2.35
120877,422,104.0,20241395.0,Vampires,42664,English,USA,R,20000000.0,1998.0,6.1,2.35
54215,1480,108.0,32000000.0,Psycho,422432,English,USA,R,806947.0,1960.0,8.5,1.85
1046163,2312,112.0,19151864.0,My Best Friend's Girl,36983,English,USA,R,40000000.0,2008.0,5.9,1.85
2318092,2367,104.0,23393765.0,Endless Love,31323,English,USA,PG-13,20000000.0,2014.0,6.3,2.35
791304,629,113.0,18882880.0,Georgia Rule,20539,English,USA,R,20000000.0,2007.0,5.9,2.35
83254,1311,98.0,8500000.0,Under the Rainbow,2061,English,USA,PG,20000000.0,1981.0,5.4,1.78
89457,1138,121.0,,Ladyhawke,33597,English,USA,PG-13,20000000.0,1985.0,7.0,2.35
124879,1227,114.0,18252684.0,Simon Birch,18366,English,USA,PG,30000000.0,1998.0,6.9,1.85
490204,1758,124.0,19661987.0,Reign Over Me,83786,English,USA,R,20000000.0,2007.0,7.5,2.35
758758,192,148.0,18352454.0,Into the Wild,426359,English,USA,R,15000000.0,2007.0,8.2,2.35
462519,883,108.0,17803796.0,School for Scoundrels,26100,English,USA,PG-13,20000000.0,2006.0,5.9,2.35
938330,155,95.0,17529157.0,Silent Hill: Revelation 3D,49888,English,France,R,20000000.0,2012.0,5.0,2.35
116367,2306,108.0,25753840.0,From Dusk Till Dawn,219091,English,USA,R,19000000.0,1996.0,7.3,1.85
407121,385,68.0,18081626.0,Pooh's Heffalump Movie,4180,English,USA,G,20000000.0,2005.0,6.4,1.85
113321,1199,103.0,17518220.0,Home for the Holidays,9105,English,USA,PG-13,20000000.0,1995.0,6.6,1.85
373074,538,99.0,17104669.0,Kung Fu Hustle,99353,Cantonese,Hong Kong,R,20000000.0,2004.0,7.8,2.35
276033,1152,88.0,16988996.0,The Country Bears,3875,English,USA,G,35000000.0,2002.0,4.0,1.85
419887,503,128.0,15797907.0,The Kite Runner,68119,Dari,USA,PG-13,20000000.0,2007.0,7.6,2.35
315733,1058,124.0,16248701.0,21 Grams,189683,English,USA,R,20000000.0,2003.0,7.7,1.85
338325,2025,84.0,15712072.0,Paparazzi,13210,English,USA,PG-13,20000000.0,2004.0,5.8,2.35
1099212,900,122.0,191449475.0,Twilight,348010,English,USA,PG-13,37000000.0,2008.0,5.2,2.35
295289,416,101.0,15408822.0,A Guy Thing,14147,English,USA,PG-13,20000000.0,2003.0,5.6,1.85
217630,818,98.0,15464026.0,Loser,23076,English,USA,PG-13,20000000.0,2000.0,5.3,1.85
1232207,757,105.0,14359793.0,Capitalism: A Love Story,35137,English,USA,R,,2009.0,7.4,1.85
59245,1336,225.0,8000000.0,The Greatest Story Ever Told,6484,English,USA,G,20000000.0,1965.0,6.6,2.76
1741273,1557,111.0,,Secret in Their Eyes,20186,English,USA,PG-13,19500000.0,2015.0,6.2,2.35
1213644,333,88.0,14174654.0,Disaster Movie,74945,English,USA,PG-13,25000000.0,2008.0,1.9,1.85
913354,2008,88.0,15988876.0,Armored,26236,English,USA,PG-13,27000000.0,2009.0,5.7,2.35
120483,1160,94.0,13801755.0,The Man Who Knew Too Little,23928,English,USA,PG,20000000.0,1997.0,6.6,1.85
770703,1840,117.0,13987482.0,What's Your Number?,58957,English,USA,R,20000000.0,2011.0,6.0,1.85
1592525,1122,95.0,14291570.0,Lockout,82082,English,France,PG-13,20000000.0,2012.0,6.1,2.35
326856,507,99.0,12181484.0,Envy,26390,English,USA,PG-13,40000000.0,2004.0,4.8,1.85
1121931,159,96.0,13630226.0,Crank: High Voltage,112516,English,USA,R,20000000.0,2009.0,6.2,1.85
109348,2199,98.0,13383737.0,Bullets Over Broadway,29385,English,USA,R,20000000.0,1994.0,7.5,1.85
430431,134,123.0,13391174.0,One Night with the King,5796,English,USA,PG,20000000.0,2006.0,6.3,2.35
258068,1428,101.0,12987647.0,The Quiet American,24019,English,UK,R,30000000.0,2002.0,7.1,2.35
384680,2106,102.0,12469811.0,The Weather Man,69172,English,USA,R,22000000.0,2005.0,6.6,1.85
281322,424,94.0,12398628.0,Undisputed,21542,English,USA,R,20000000.0,2002.0,6.1,2.35
995039,1179,102.0,13214030.0,Ghost Town,60516,English,USA,PG-13,20000000.0,2008.0,6.7,1.85
1160368,2373,108.0,12232937.0,12 Rounds,22823,English,USA,PG-13,22000000.0,2009.0,5.6,2.35
1228987,2218,116.0,12134420.0,Let Me In,92237,English,UK,R,20000000.0,2010.0,7.2,2.35
109015,1170,93.0,11784000.0,3 Ninjas Kick Back,6701,English,USA,PG,20000000.0,1994.0,4.3,1.85
799934,2046,102.0,11169531.0,Be Kind Rewind,79855,English,UK,PG-13,20000000.0,2008.0,6.4,2.35
413015,679,103.0,11034436.0,Mrs Henderson Presents,13505,English,UK,R,20000000.0,2005.0,7.1,1.85
1712261,696,115.0,12626905.0,Triple 9,32567,English,USA,R,20000000.0,2016.0,6.3,2.35
118954,2199,96.0,10569071.0,Deconstructing Harry,35586,English,USA,R,20000000.0,1997.0,7.4,1.85
144640,1539,98.0,10544143.0,Three to Tango,16372,English,Australia,PG-13,20000000.0,1999.0,6.1,1.37
2503944,1755,101.0,13650738.0,Burnt,61360,English,USA,R,20000000.0,2015.0,6.6,2.35
98625,2224,106.0,10555348.0,We're No Angels,17349,English,USA,PG-13,20000000.0,1989.0,6.0,2.35
116242,2199,101.0,9714482.0,Everyone Says I Love You,30083,English,USA,R,20000000.0,1996.0,6.8,1.85
795368,2047,87.0,8579684.0,Death at a Funeral,89547,English,USA,R,9000000.0,2007.0,7.4,1.85
804461,26,111.0,9525276.0,Death Sentence,60156,English,USA,R,20000000.0,2007.0,6.8,2.35
780511,1369,99.0,8855646.0,Everybody's Fine,49855,English,USA,PG-13,21000000.0,2009.0,7.2,2.35
270846,1011,88.0,9109322.0,Superbabies: Baby Geniuses 2,25371,English,Germany,PG,20000000.0,2004.0,1.9,2.35
399327,64,83.0,8326035.0,The Man,21933,English,Germany,PG-13,33000000.0,2005.0,5.5,1.85
462229,64,91.0,8104069.0,Code Name: The Cleaner,9785,English,USA,PG-13,20000000.0,2007.0,4.5,1.85
345074,1909,108.0,8054280.0,Connie and Carla,6838,English,USA,PG-13,20000000.0,2004.0,6.3,1.85
65054,1541,154.0,,Sweet Charity,3454,English,USA,G,20000000.0,1969.0,7.0,2.35
1791528,1971,148.0,8093318.0,Inherent Vice,61935,English,USA,R,20000000.0,2014.0,6.7,1.85
763304,1851,77.0,7382993.0,Doogal,3851,English,USA,G,20000000.0,2006.0,2.8,1.85
1532958,1913,110.0,8888355.0,Battle of the Year,7894,English,USA,PG-13,20000000.0,2013.0,5.0,1.85
1190617,705,83.0,7001720.0,An American Carol,8560,English,USA,PG-13,12000000.0,2008.0,4.3,2.35
2002718,2306,107.0,7268659.0,Machete Kills,59248,English,Russia,R,20000000.0,2013.0,5.6,1.85
310357,1543,100.0,6852144.0,Willard,15169,English,Canada,PG-13,22000000.0,2003.0,6.2,2.35
489282,722,87.0,6563357.0,Strange Wilderness,18571,English,USA,R,20000000.0,2008.0,5.3,2.35
151568,1704,154.0,6201757.0,Topsy-Turvy,10037,English,UK,R,10000000.0,1999.0,7.4,1.66
1810683,1307,106.0,6420319.0,Little Boy,15978,English,Mexico,PG-13,20000000.0,2015.0,7.4,2.35
1571222,49,99.0,5702083.0,A Dangerous Method,80617,English,UK,R,15000000.0,2011.0,6.5,1.85
405296,917,100.0,5480996.0,A Scanner Darkly,89383,English,USA,R,8700000.0,2006.0,7.1,1.85
1629757,133,116.0,6002756.0,Chasing Mavericks,24997,English,USA,PG,20000000.0,2012.0,7.2,1.85
369226,3,94.0,5132655.0,Alone in the Dark,37626,English,Canada,R,20000000.0,2005.0,2.3,2.35
976222,1879,111.0,5205343.0,Bandslam,11958,English,USA,PG,20000000.0,2009.0,6.4,2.35
337876,200,100.0,5005883.0,Birth,29649,English,USA,R,20000000.0,2004.0,6.1,1.85
2937898,1965,125.0,5749134.0,A Most Violent Year,45799,English,USA,R,20000000.0,2014.0,7.0,2.35
1092082,851,114.0,,Passchendaele,6904,English,Canada,R,20000000.0,2008.0,6.5,2.35
1054588,1314,119.0,4234040.0,Flash of Genius,14301,English,USA,PG-13,20000000.0,2008.0,7.0,2.35
368794,2244,135.0,4001121.0,I'm Not There.,48346,English,USA,R,20000000.0,2007.0,7.0,2.35
1366365,1660,93.0,3749061.0,The Cold Light of Day,28629,English,USA,PG-13,20000000.0,2012.0,4.9,2.35
844286,1427,114.0,3519627.0,The Brothers Bloom,41737,English,USA,PG-13,20000000.0,2008.0,6.9,2.35
383028,108,124.0,3081925.0,"Synecdoche, New York",55842,English,USA,R,21000000.0,2008.0,7.5,2.35
119698,626,134.0,2298191.0,Princess Mononoke,221552,Japanese,Japan,PG-13,2400000000.0,1997.0,8.4,1.85
310778,1542,114.0,2353728.0,Bon voyage,4293,French,France,PG-13,20000000.0,2003.0,6.9,2.35
80492,2074,124.0,2000000.0,Can't Stop the Music,2998,English,USA,PG,20000000.0,1980.0,4.5,2.35
421238,696,104.0,1900725.0,The Proposition,43205,English,Australia,R,2000000.0,2005.0,7.4,2.35
3719896,1560,118.0,2246000.0,Courage,2302,English,USA,PG,20000000.0,2015.0,7.0,2.35
266747,2369,80.0,1646664.0,Marci X,4518,English,USA,R,20000000.0,2003.0,2.8,1.85
238380,2344,107.0,1190018.0,Equilibrium,261317,English,USA,R,20000000.0,2002.0,7.5,2.35
889588,447,125.0,1027749.0,The Children of Huang Shi,8087,English,Australia,R,40000000.0,2008.0,7.1,2.35
138946,2379,115.0,882710.0,The Yards,16215,English,USA,R,24000000.0,2000.0,6.4,2.35
1520498,2099,88.0,1064277.0,The Oogieloves in the Big Balloon Adventure,14015,English,USA,G,20000000.0,2012.0,6.7,
3707106,70,122.0,531009.0,By the Sea,7976,English,USA,R,10000000.0,2015.0,5.3,2.35
348121,1195,103.0,410388.0,Steamboy,13727,Japanese,Japan,PG-13,2127519898.0,2004.0,6.9,1.85
354595,163,101.0,375474.0,The Game of Their Lives,2613,English,USA,PG,20000000.0,2005.0,6.2,2.35
1175709,792,101.0,578382.0,All Good Things,41249,English,USA,R,,2010.0,6.3,1.85
110944,1002,107.0,305070.0,Rapa Nui,3843,English,USA,R,20000000.0,1994.0,6.4,2.35
940709,538,86.0,206678.0,CJ7,11391,Cantonese,Hong Kong,PG,,2008.0,6.5,2.35
120882,148,118.0,146072.0,Les couloirs du temps: Les visiteurs II,7147,French,France,,140000000.0,1998.0,6.0,2.35
1013860,219,107.0,1183354.0,Dylan Dog: Dead of Night,13026,English,USA,PG-13,20000000.0,2010.0,5.1,2.35
274711,2215,100.0,121972.0,People I Know,9868,English,USA,R,22000000.0,2002.0,5.5,1.85
1274300,1194,110.0,263365.0,The Tempest,6147,English,USA,PG-13,20000000.0,2010.0,5.4,2.35
3319920,1946,106.0,54734.0,Regression,20821,English,Spain,R,,2015.0,5.7,2.35
1128219,398,7.0,,The Touch,118,English,USA,,13000.0,2007.0,5.2,1.85
882978,426,102.0,,Three Kingdoms: Resurrection of the Dragon,5154,Mandarin,China,R,25000000.0,2008.0,6.2,2.35
489664,1208,98.0,,Shattered,25450,English,UK,R,20000000.0,2007.0,6.7,2.35
1488181,1989,83.0,,Zambezia,5203,English,South Africa,G,20000000.0,2012.0,5.8,1.78
3037162,1753,153.0,,Ramanujan,102,English,India,,,2014.0,7.0,2.35
1134666,2108,98.0,,Dwegons and Leprechauns,50,English,USA,PG,20000000.0,2014.0,4.8,
1781827,1816,105.0,,Hands of Stone,178,English,Panama,R,20000000.0,2016.0,7.2,
3247714,1530,96.0,,Survivor,21833,English,USA,PG-13,20000000.0,2015.0,5.6,2.35
2005374,384,105.0,,The Frozen Ground,43879,English,USA,R,27220000.0,2013.0,6.4,2.35
446755,1426,125.0,8047690.0,The Painted Veil,77656,Mandarin,China,PG-13,19400000.0,2006.0,7.5,2.35
765432,967,184.0,476270.0,The Baader Meinhof Complex,29602,German,Germany,R,20000000.0,2008.0,7.4,1.85
99348,328,236.0,184208848.0,Dances with Wolves,186485,English,USA,PG-13,22000000.0,1990.0,8.0,2.35
1284575,1006,97.0,100292856.0,Bad Teacher,160418,English,USA,R,20000000.0,2011.0,5.7,1.85
98273,1830,113.0,58571513.0,Sea of Love,30213,English,USA,R,19000000.0,1989.0,6.8,1.85
356470,686,95.0,51431160.0,A Cinderella Story,62861,English,USA,PG,20000000.0,2004.0,5.9,1.85
117571,868,103.0,103001286.0,Scream,222018,English,USA,R,15000000.0,1996.0,7.2,2.35
245674,252,91.0,41867960.0,Thir13en Ghosts,65512,English,USA,R,20000000.0,2001.0,5.5,1.33
81505,2068,146.0,,The Shining,610333,English,USA,R,19000000.0,1980.0,8.4,1.37
88763,1042,116.0,210609762.0,Back to the Future,732212,English,USA,PG,19000000.0,1985.0,8.5,1.18
185371,1908,93.0,40846082.0,House on Haunted Hill,45317,English,USA,R,19000000.0,1999.0,5.6,1.37
1385912,1614,113.0,51697449.0,I Can Do Bad All by Myself,8346,English,USA,PG-13,13000000.0,2009.0,4.1,1.85
4280822,1669,90.0,,Fight Valley,60,English,USA,,27000000.0,2016.0,5.0,
889573,21,101.0,27758465.0,The Switch,77987,English,USA,PG-13,19000000.0,2010.0,6.1,2.35
305711,1869,95.0,56127162.0,Just Married,57479,English,USA,PG-13,18000000.0,2003.0,5.4,1.85
1270262,915,109.0,1357042.0,The Devil's Double,53977,English,Belgium,R,15000000.0,2011.0,7.1,2.35
205461,2159,85.0,15911333.0,Thomas and the Magic Railroad,2855,English,UK,G,19000000.0,2000.0,3.6,1.85
455407,2377,101.0,39103378.0,The Crazies,93272,English,USA,R,20000000.0,2010.0,6.5,2.35
245429,626,125.0,10049886.0,Spirited Away,417971,Japanese,Japan,PG,19000000.0,2001.0,8.6,1.85
3341072,1823,118.0,,Firestorm,1904,Mandarin,China,,,2013.0,6.2,2.35
86993,1113,132.0,8600000.0,The Bounty,17982,English,UK,PG,25000000.0,1984.0,7.0,2.35
816442,1662,131.0,21483154.0,The Book Thief,98741,English,USA,PG-13,19000000.0,2013.0,7.6,2.35
1135985,1942,129.0,8396942.0,Sex Drive,72715,English,USA,R,19000000.0,2008.0,6.5,1.85
1216492,819,100.0,12561.0,Leap Year,71276,English,USA,PG,19000000.0,2010.0,6.4,2.35
58085,1230,172.0,,The Fall of the Roman Empire,6156,English,USA,Approved,19000000.0,1964.0,6.7,2.2
810922,58,97.0,6923891.0,Take Me Home Tonight,43867,English,USA,R,23000000.0,2011.0,6.3,2.35
1870529,615,121.0,5308553.0,Won't Back Down,5147,English,USA,PG,,2012.0,6.4,2.35
107719,146,92.0,2119994.0,The Nutcracker,1153,English,USA,G,19000000.0,1993.0,5.7,1.85
116745,718,116.0,1292527.0,Kansas City,3536,English,France,R,19000000.0,1996.0,6.3,1.85
4193394,1715,110.0,560512.0,Indignation,550,Hebrew,USA,R,,2016.0,7.8,2.0
384806,1030,90.0,64255243.0,The Amityville Horror,80903,English,USA,R,19000000.0,2005.0,6.0,2.35
268126,2123,81.0,22245861.0,Adaptation.,143251,English,USA,R,19000000.0,2002.0,7.7,1.85
418819,1093,97.0,20433940.0,Land of the Dead,78883,English,Canada,R,15000000.0,2005.0,6.2,2.35
2957680,2096,107.0,,Out of Inferno,625,Chinese,China,PG-13,,2013.0,5.7,1.85
120669,781,118.0,10562387.0,Fear and Loathing in Las Vegas,213226,English,USA,R,18500000.0,1998.0,7.7,2.35
1058017,1658,100.0,18439082.0,The Invention of Lying,94292,English,USA,PG-13,18500000.0,2009.0,6.4,1.85
2004420,1881,97.0,150056505.0,Neighbors,216581,English,USA,R,18000000.0,2014.0,6.4,2.35
110475,156,114.0,119938730.0,The Mask,265818,English,USA,PG-13,18000000.0,1994.0,6.9,1.85
94737,621,130.0,114968774.0,Big,153468,English,USA,PG,18000000.0,1988.0,7.3,1.85
443453,2145,82.0,128505958.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,297014,English,USA,R,18000000.0,2006.0,7.3,1.85
250494,1825,96.0,95001351.0,Legally Blonde,131801,English,USA,PG-13,18000000.0,2001.0,6.2,2.35
88170,585,105.0,76400000.0,Star Trek III: The Search for Spock,58743,English,USA,PG,17000000.0,1984.0,6.6,2.35
404032,1675,122.0,75072454.0,The Exorcism of Emily Rose,96569,English,USA,PG-13,20000000.0,2005.0,6.7,2.35
205000,122,88.0,65535067.0,Deuce Bigalow: Male Gigolo,59380,English,USA,R,17000000.0,1999.0,5.7,1.85
356680,1261,103.0,6061759.0,The Family Stone,49077,English,USA,PG-13,17000000.0,2005.0,6.3,1.85
337579,127,106.0,64955956.0,Barbershop 2: Back in Business,10104,English,USA,PG-13,18000000.0,2004.0,5.7,1.85
307987,33,98.0,60057639.0,Bad Santa,107815,English,USA,R,18000000.0,2003.0,7.1,1.85
118655,1040,68.0,53868030.0,Austin Powers: International Man of Mystery,183425,English,USA,PG-13,17000000.0,1997.0,7.0,2.35
3760922,1369,94.0,59573085.0,My Big Fat Greek Wedding 2,13562,English,USA,PG-13,18000000.0,2016.0,6.1,2.35
1650043,1635,99.0,52691009.0,Diary of a Wimpy Kid: Rodrick Rules,18727,English,USA,PG,21000000.0,2011.0,6.6,2.35
93773,1119,107.0,59735548.0,Predator,290949,English,USA,R,15000000.0,1987.0,7.8,1.85
86879,2119,180.0,51600000.0,Amadeus,270790,English,USA,R,18000000.0,1984.0,8.3,2.35
926129,429,89.0,43818159.0,Prom Night,27664,English,USA,PG-13,20000000.0,2008.0,3.9,2.35
377092,52,97.0,86049418.0,Mean Girls,245989,English,USA,PG-13,17000000.0,2004.0,7.0,1.85
328589,2083,113.0,43601508.0,Under the Tuscan Sun,35718,English,USA,PG-13,18000000.0,2003.0,6.7,1.85
280707,718,131.0,41300105.0,Gosford Park,65201,English,UK,R,19800000.0,2001.0,7.3,2.35
91738,2036,103.0,41382841.0,Peggy Sue Got Married,27149,English,USA,PG-13,18000000.0,1986.0,6.3,1.85
2562232,1058,119.0,42335698.0,Birdman or (The Unexpected Virtue of Ignorance),395087,English,USA,R,18000000.0,2014.0,7.8,1.85
2334873,2199,98.0,33404871.0,Blue Jasmine,150082,English,USA,PG-13,18000000.0,2013.0,7.3,2.35
475276,1795,111.0,31471430.0,United 93,83374,English,USA,R,15000000.0,2006.0,7.6,2.35
322589,288,94.0,30222640.0,Honey,36666,English,USA,PG-13,25000000.0,2003.0,5.3,1.85
97441,1939,122.0,26830000.0,Glory,101889,English,USA,R,18000000.0,1989.0,7.9,1.85
117723,391,81.0,26906039.0,Spy Hard,29621,English,USA,PG-13,18000000.0,1996.0,5.3,1.85
1596346,1106,106.0,43853424.0,Soul Surfer,35514,English,USA,PG,18000000.0,2011.0,7.1,2.35
65528,921,122.0,,Catch-22,17277,English,USA,R,18000000.0,1970.0,7.2,2.35
1197628,927,86.0,23993605.0,Observe and Report,52467,English,USA,R,18000000.0,2009.0,5.8,2.35
87078,78,103.0,26400000.0,Conan the Destroyer,62009,English,USA,PG,18000000.0,1984.0,5.8,2.35
81398,1703,121.0,45250.0,Raging Bull,235133,English,USA,R,18000000.0,1980.0,8.3,1.85
899106,2225,109.0,22927390.0,Love Happens,25344,English,USA,PG-13,18000000.0,2009.0,5.6,1.85
90357,507,109.0,4250320.0,Young Sherlock Holmes,14870,English,USA,PG-13,18000000.0,1985.0,6.8,1.85
1016075,101,123.0,22452209.0,Fame,14062,English,USA,PG,18000000.0,2009.0,5.0,2.35
1542344,2039,94.0,18329466.0,127 Hours,279179,English,USA,R,18000000.0,2010.0,7.6,1.85
196216,2199,94.0,17071230.0,Small Time Crooks,31169,English,USA,PG,18000000.0,2000.0,6.7,1.85
210616,169,115.0,17174870.0,Center Stage,15817,English,USA,PG-13,18000000.0,2000.0,6.7,2.35
2279339,652,107.0,26284475.0,Love the Coopers,9051,English,USA,PG-13,17000000.0,2015.0,5.7,2.35
337917,289,91.0,16702864.0,Catch That Kid,8023,English,USA,PG,18000000.0,2004.0,5.2,1.85
264796,645,125.0,15561627.0,Life as a House,39105,English,USA,R,18000000.0,2001.0,7.5,2.35
2080374,2039,122.0,17750583.0,Steve Jobs,93548,English,UK,R,30000000.0,2015.0,7.2,2.35
1032815,605,102.0,14793904.0,"I Love You, Beth Cooper",28209,English,Canada,PG-13,18000000.0,2009.0,5.3,1.85
403702,46,90.0,15281286.0,Youth in Revolt,64646,English,USA,R,18000000.0,2009.0,6.5,1.85
82648,1677,98.0,8000000.0,The Legend of the Lone Ranger,1400,English,USA,PG,18000000.0,1981.0,5.0,2.35
236784,698,109.0,13491653.0,The Tailor of Panama,23728,English,USA,R,18000000.0,2001.0,6.1,2.35
82085,1713,107.0,,Blow Out,27629,English,USA,R,18000000.0,1981.0,7.4,2.35
2167202,603,90.0,10494494.0,Getaway,19586,English,USA,PG-13,18000000.0,2013.0,4.4,2.35
119349,1442,112.0,7837632.0,The Ice Storm,46396,English,USA,R,18000000.0,1997.0,7.5,1.85
2465146,500,94.0,15155772.0,And So It Goes,8895,English,USA,PG-13,18000000.0,2014.0,5.7,2.35
98519,1588,105.0,8508843.0,Troop Beverly Hills,7470,English,USA,PG,18000000.0,1989.0,5.5,1.37
340012,277,104.0,7739049.0,Being Julia,10680,English,Canada,R,18000000.0,2004.0,7.1,1.85
91635,332,112.0,6734844.0,9½ Weeks,29591,English,USA,R,17000000.0,1986.0,5.9,1.85
82288,1729,108.0,6000000.0,Dragonslayer,10832,English,USA,PG,18000000.0,1981.0,6.7,2.35
824758,1068,112.0,6615578.0,The Last Station,15352,English,Germany,R,13000000.0,2009.0,7.0,2.35
109707,380,127.0,5887457.0,Ed Wood,142416,English,USA,R,18000000.0,1994.0,7.9,1.85
1967545,1774,111.0,13362308.0,Labor Day,31898,English,USA,PG-13,18000000.0,2013.0,6.9,2.35
416044,103,126.0,5701643.0,Mongol: The Rise of Genghis Khan,37635,Mongolian,Russia,R,20000000.0,2007.0,7.3,2.35
1032755,995,114.0,5694401.0,RocknRolla,194489,English,UK,R,18000000.0,2008.0,7.3,2.35
84316,1931,99.0,5333658.0,Megaforce,2541,English,USA,PG,20000000.0,1982.0,3.5,1.85
1071812,444,117.0,4806750.0,Mao's Last Dancer,6091,English,Australia,PG,,2009.0,7.4,1.85
2649554,342,112.0,3707794.0,Midnight Special,31359,English,Greece,PG-13,18000000.0,2016.0,6.7,2.35
313792,2199,108.0,3203044.0,Anything Else,25165,English,USA,R,18000000.0,2003.0,6.4,2.35
2058107,45,116.0,4435083.0,The Railway Man,27882,English,Australia,R,18000000.0,2013.0,7.1,2.35
1149362,1388,144.0,2222647.0,The White Ribbon,52958,German,Germany,R,12000000.0,2009.0,7.8,1.85
4517738,876,92.0,,Restoration,436,English,USA,,,2016.0,4.0,
92240,125,93.0,3500000.0,The Wraith,10082,English,USA,R,2700000.0,1986.0,5.9,1.85
235737,97,103.0,676698.0,The Salton Sea,26730,English,USA,R,18000000.0,2002.0,7.2,1.85
2172935,2008,93.0,3419967.0,Metallica Through the Never,13359,English,USA,R,,2013.0,7.2,2.35
865554,725,98.0,,The Informers,14324,English,Germany,R,18000000.0,2008.0,5.1,2.35
1024744,954,114.0,,I Come with the Rain,2541,English,France,Not Rated,18000000.0,2009.0,5.5,2.35
120775,37,121.0,229311.0,One Man's Hero,899,English,Spain,R,11350000.0,1999.0,6.2,2.35
3212232,156,92.0,,I Am Wrath,4510,English,USA,R,18000000.0,2016.0,5.2,
386741,1102,105.0,63260.0,Renaissance,14325,English,France,R,14000000.0,2006.0,6.7,2.35
2271563,1553,90.0,,Forsaken,4693,English,Canada,R,11000000.0,2015.0,6.3,2.35
89893,78,89.0,,Red Sonja,30215,English,Netherlands,PG-13,17900000.0,1985.0,5.0,2.35
1748179,1859,114.0,,Red Lights,48162,English,Spain,R,14000000.0,2012.0,6.2,2.35
829482,496,119.0,121463226.0,Superbad,422606,English,USA,R,20000000.0,2007.0,7.6,1.85
1142800,1614,103.0,90485233.0,Madea Goes to Jail,9544,English,USA,PG-13,,2009.0,4.1,1.85
1403241,2150,91.0,,Wolves,5693,English,France,R,18000000.0,2014.0,5.3,2.35
1023481,1585,98.0,58006147.0,Step Up 2: The Streets,67653,English,USA,PG-13,23000000.0,2008.0,6.2,1.85
443536,1254,80.0,51053787.0,Hoodwinked!,45900,English,USA,PG,17500000.0,2005.0,6.5,1.85
395169,2236,121.0,23472900.0,Hotel Rwanda,264533,English,UK,PG-13,17500000.0,2004.0,8.1,2.35
465494,2118,94.0,39687528.0,Hitman,140780,English,France,R,24000000.0,2007.0,6.3,2.35
1425922,2204,93.0,7017178.0,Black Nativity,1633,English,USA,PG,17500000.0,2013.0,4.4,2.35
1085492,659,93.0,,The Prince,13133,English,USA,R,18000000.0,2014.0,4.6,2.35
164003,165,116.0,325491.0,City of Ghosts,4387,English,USA,R,17500000.0,2002.0,6.0,1.85
230600,1946,101.0,96471845.0,The Others,268581,English,USA,PG-13,17000000.0,2001.0,7.6,1.85
